index,time,type,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,LiAccX,LiAccY,LiAccZ,GyroCal,AccelCal,MagCal
3051,41.534804,t,255.0,211.0,143.0,81.0,214.0,114.0,214.0,265.0,9.63,-1.62,0.89,-54.19,55.25,152.5,0.04,0.66,0.74,0.74,1.73,-8.72,-1.46,0.0,1.0,3.0
3052,41.549807,t,262.0,208.0,141.0,79.0,218.0,124.0,215.0,270.0,9.57,-1.85,1.0,-8.38,65.94,141.5,0.02,0.65,0.75,0.75,0.15,-4.87,-1.66,0.0,1.0,3.0
3053,41.564862,t,263.0,214.0,143.0,76.0,238.0,146.0,220.0,286.0,9.45,-2.3,1.23,40.88,58.88,144.81,0.01,0.64,0.75,0.75,1.61,-1.44,-3.53,0.0,1.0,3.0
3054,41.578867,t,299.0,221.0,145.0,69.0,250.0,146.0,232.0,308.0,9.37,-2.54,1.34,46.75,55.63,154.31,0.0,-0.63,-0.75,-0.75,2.1,0.61,-2.62,0.0,1.0,3.0
3055,41.5949,t,312.0,231.0,143.0,69.0,278.0,132.0,236.0,318.0,9.29,-2.79,1.41,27.94,36.06,157.0,0.01,-0.63,-0.76,-0.76,3.8,5.26,2.4,0.0,1.0,3.0
3056,41.609903,t,344.0,232.0,155.0,70.0,311.0,138.0,256.0,325.0,9.11,-3.3,1.49,-27.56,31.37,158.37,0.04,-0.62,-0.76,-0.76,2.63,4.01,2.32,0.0,1.0,3.0
3057,41.624933,t,350.0,239.0,167.0,69.0,314.0,138.0,248.0,310.0,9.01,-3.55,1.49,-38.81,15.06,154.56,0.04,-0.61,-0.76,-0.76,0.02,-1.53,1.8,0.0,1.0,3.0
3058,41.639946,t,359.0,253.0,170.0,69.0,326.0,143.0,248.0,308.0,8.82,-4.04,1.41,-46.38,-5.87,150.31,0.05,-0.61,-0.75,-0.75,0.78,-1.47,1.3,0.0,1.0,3.0
3059,41.654949,t,360.0,262.0,176.0,70.0,342.0,155.0,260.0,308.0,8.71,-4.27,1.36,-50.0,-10.0,149.75,0.06,-0.61,-0.75,-0.75,1.04,-0.7,1.23,0.0,1.0,3.0
3060,41.668964,t,366.0,266.0,174.0,70.0,358.0,157.0,260.0,319.0,8.6,-4.51,1.32,-49.19,22.37,138.25,0.07,-0.6,-0.75,-0.75,0.42,0.89,2.02,0.0,1.0,3.0
3061,41.684005,t,360.0,274.0,152.0,69.0,375.0,169.0,256.0,325.0,8.24,-5.16,1.23,-88.5,23.31,135.87,0.08,-0.59,-0.75,-0.75,0.47,1.39,1.78,0.0,1.0,3.0
3062,41.699081,t,360.0,277.0,149.0,69.0,366.0,182.0,248.0,330.0,8.11,-5.37,1.17,-95.37,19.0,136.44,0.08,-0.59,-0.74,-0.74,0.11,1.02,1.47,0.0,1.0,3.0
3063,41.714223,t,359.0,278.0,142.0,70.0,372.0,194.0,250.0,335.0,7.98,-5.59,1.09,-93.25,9.75,139.37,0.08,-0.59,-0.74,-0.74,1.07,1.66,0.06,0.0,1.0,3.0
3064,41.729285,t,353.0,296.0,136.0,68.0,386.0,209.0,248.0,342.0,7.68,-6.01,0.95,-51.19,5.94,149.19,0.1,-0.57,-0.73,-0.73,-0.35,1.6,-0.28,0.0,1.0,3.0
3065,41.744314,t,357.0,310.0,137.0,69.0,393.0,220.0,256.0,339.0,7.36,-6.41,0.87,-45.0,9.56,146.44,0.11,-0.57,-0.73,-0.73,-0.87,2.1,0.23,0.0,1.0,3.0
3066,41.75964,t,360.0,315.0,134.0,69.0,404.0,230.0,264.0,337.0,7.2,-6.59,0.84,-41.75,12.94,141.75,0.11,-0.56,-0.73,-0.73,-1.16,2.72,0.93,0.0,1.0,3.0
3067,41.774654,t,359.0,322.0,131.0,70.0,414.0,251.0,283.0,355.0,7.04,-6.76,0.81,-36.69,12.88,136.25,0.13,-0.55,-0.72,-0.72,-1.15,3.01,1.56,0.0,1.0,3.0
3068,41.789658,t,359.0,324.0,132.0,69.0,420.0,256.0,285.0,355.0,6.74,-7.07,0.77,-26.62,7.75,124.12,0.14,-0.55,-0.72,-0.72,-1.72,5.18,1.14,0.0,1.0,3.0
3069,41.804721,t,360.0,328.0,133.0,68.0,422.0,266.0,298.0,357.0,6.45,-7.34,0.7,-31.75,4.31,110.69,0.14,-0.54,-0.72,-0.72,-2.42,5.5,0.58,0.0,1.0,3.0
3070,41.819754,t,355.0,325.0,137.0,69.0,439.0,276.0,309.0,361.0,6.32,-7.46,0.66,-40.5,4.31,102.12,0.15,-0.54,-0.72,-0.72,-2.36,5.78,0.72,0.0,1.0,3.0
3071,41.834787,t,351.0,317.0,134.0,68.0,446.0,284.0,322.0,360.0,6.2,-7.56,0.59,-49.5,2.62,93.37,0.15,-0.54,-0.71,-0.71,-2.18,5.84,0.64,0.0,1.0,3.0
3072,41.84882,t,354.0,326.0,132.0,69.0,456.0,286.0,330.0,374.0,6.09,-7.66,0.52,-64.87,-1.44,76.44,0.16,-0.53,-0.71,-0.71,-1.93,4.75,0.72,0.0,1.0,3.0
3073,41.864852,t,338.0,308.0,134.0,69.0,474.0,284.0,351.0,399.0,5.82,-7.88,0.24,-72.06,-4.75,61.19,0.16,-0.53,-0.7,-0.7,-1.65,4.52,0.29,0.0,1.0,3.0
3074,41.879886,t,330.0,285.0,132.0,69.0,487.0,287.0,354.0,403.0,5.74,-7.94,0.14,-70.06,-4.69,54.5,0.16,-0.53,-0.69,-0.69,-1.54,4.67,0.48,0.0,1.0,3.0
3075,41.894932,t,329.0,270.0,127.0,68.0,501.0,288.0,359.0,410.0,5.68,-7.99,0.04,-66.56,-4.19,47.81,0.16,-0.53,-0.69,-0.69,-1.39,4.48,0.56,0.0,1.0,3.0
3076,41.909011,t,337.0,261.0,127.0,69.0,511.0,296.0,392.0,421.0,5.54,-8.08,-0.23,-66.25,-1.31,24.87,0.16,-0.53,-0.68,-0.68,-1.57,4.46,-0.2,0.0,1.0,3.0
3077,41.925015,t,342.0,254.0,126.0,69.0,511.0,292.0,403.0,418.0,5.51,-8.09,-0.32,-64.37,-0.81,18.06,0.15,-0.53,-0.68,-0.68,-1.65,3.65,-0.32,0.0,1.0,3.0
3078,41.939075,t,344.0,253.0,126.0,70.0,511.0,305.0,429.0,439.0,5.5,-8.1,-0.4,-58.5,1.12,12.81,0.15,-0.53,-0.68,-0.68,-1.5,3.03,-0.2,0.0,1.0,3.0
3079,41.955156,t,348.0,258.0,126.0,68.0,511.0,298.0,415.0,447.0,5.48,-8.11,-0.47,-53.56,1.31,9.19,0.15,-0.53,-0.67,-0.67,-1.35,2.38,-0.65,0.0,1.0,3.0
3080,41.969243,t,345.0,258.0,129.0,69.0,511.0,310.0,471.0,483.0,5.48,-8.1,-0.64,-38.75,4.19,-5.56,0.14,-0.53,-0.67,-0.67,-0.83,2.31,-0.9,0.0,1.0,3.0
3081,41.984309,t,359.0,262.0,129.0,68.0,511.0,295.0,458.0,475.0,5.5,-8.08,-0.69,-40.63,5.81,-10.88,0.14,-0.53,-0.67,-0.67,-0.84,1.85,-0.84,0.0,1.0,3.0
3082,41.999413,t,370.0,263.0,131.0,69.0,511.0,302.0,505.0,511.0,5.52,-8.06,-0.74,-41.19,6.75,-15.75,0.14,-0.53,-0.67,-0.67,-0.57,1.45,-0.41,0.0,1.0,3.0
3083,42.01456,t,388.0,270.0,130.0,68.0,511.0,292.0,477.0,481.0,5.55,-8.04,-0.79,-41.19,8.13,-20.19,0.13,-0.53,-0.66,-0.66,-0.53,1.29,0.44,0.0,1.0,3.0
3084,42.02959,t,398.0,299.0,123.0,69.0,492.0,310.0,455.0,440.0,5.69,-7.93,-0.93,-45.25,10.81,-38.25,0.12,-0.53,-0.66,-0.66,-0.29,1.14,0.72,0.0,1.0,3.0
3085,42.04459,t,403.0,308.0,117.0,69.0,485.0,305.0,433.0,433.0,5.75,-7.87,-0.99,-47.19,10.63,-46.88,0.12,-0.54,-0.66,-0.66,-0.12,0.98,0.71,0.0,1.0,3.0
3086,42.05964,t,411.0,333.0,113.0,68.0,487.0,311.0,428.0,430.0,5.83,-7.81,-1.04,-48.81,10.88,-57.06,0.1,-0.54,-0.66,-0.66,0.94,0.31,-0.44,0.0,1.0,3.0
3087,42.074669,t,439.0,366.0,113.0,69.0,511.0,319.0,417.0,441.0,5.93,-7.73,-1.1,-57.56,24.62,-84.75,0.09,-0.54,-0.66,-0.66,3.09,-3.15,-4.4,0.0,1.0,3.0
3088,42.089762,t,456.0,393.0,113.0,69.0,511.0,324.0,379.0,426.0,6.31,-7.4,-1.21,-42.69,34.19,-97.12,0.08,-0.55,-0.66,-0.66,4.21,-6.13,-2.74,0.0,1.0,3.0
3089,42.104796,t,458.0,431.0,110.0,68.0,510.0,319.0,342.0,412.0,6.43,-7.3,-1.21,-18.5,21.56,-88.44,0.07,-0.55,-0.66,-0.66,7.42,-6.57,0.82,0.0,1.0,3.0
3090,42.119847,t,443.0,450.0,102.0,68.0,451.0,308.0,333.0,377.0,6.54,-7.2,-1.18,4.94,22.0,-84.75,0.06,-0.56,-0.66,-0.66,8.32,-5.87,2.35,0.0,1.0,3.0
3091,42.13489,t,408.0,436.0,103.0,68.0,414.0,291.0,331.0,363.0,6.65,-7.11,-1.09,54.25,34.06,-87.75,0.05,-0.56,-0.67,-0.67,7.48,-2.4,4.02,0.0,1.0,3.0
3092,42.1489,t,382.0,426.0,112.0,68.0,398.0,274.0,346.0,365.0,6.87,-6.93,-0.89,55.5,16.5,-82.62,0.05,-0.56,-0.67,-0.67,4.99,0.32,4.62,0.0,1.0,3.0
3093,42.164897,t,399.0,410.0,122.0,68.0,343.0,264.0,346.0,378.0,7.06,-6.75,-0.82,-8.5,18.75,-80.56,0.03,-0.56,-0.67,-0.67,2.81,0.47,2.96,0.0,1.0,3.0
3094,42.1789,t,402.0,413.0,137.0,69.0,328.0,264.0,335.0,386.0,7.15,-6.65,-0.84,-48.81,17.75,-70.0,0.03,-0.57,-0.67,-0.67,2.24,3.1,1.54,0.0,1.0,3.0
3095,42.193903,t,398.0,434.0,143.0,69.0,313.0,262.0,330.0,389.0,7.31,-6.46,-0.91,-63.5,31.12,-66.81,0.02,-0.57,-0.67,-0.67,1.61,2.4,2.07,0.0,1.0,3.0
3096,42.209907,t,391.0,447.0,146.0,70.0,307.0,267.0,334.0,382.0,7.4,-6.36,-0.92,-62.06,44.25,-70.5,0.01,-0.57,-0.67,-0.67,1.62,1.3,1.74,0.0,1.0,3.0
3097,42.22491,t,391.0,458.0,144.0,68.0,297.0,261.0,329.0,378.0,7.49,-6.25,-0.9,-51.13,56.88,-80.31,0.01,0.57,0.68,0.68,1.82,0.01,1.55,0.0,1.0,3.0
3098,42.238914,t,386.0,479.0,138.0,69.0,294.0,260.0,331.0,366.0,7.83,-5.85,-0.72,-15.81,61.75,-101.06,0.03,0.57,0.68,0.68,0.97,-0.01,-0.17,0.0,1.0,3.0
3099,42.254946,t,388.0,483.0,137.0,68.0,286.0,258.0,326.0,352.0,7.93,-5.72,-0.67,-17.69,51.5,-95.44,0.04,0.57,0.68,0.68,0.75,0.43,-0.11,0.0,1.0,3.0
3100,42.268979,t,387.0,492.0,140.0,68.0,283.0,253.0,312.0,350.0,8.02,-5.6,-0.63,-19.12,39.63,-88.12,0.05,0.57,0.68,0.68,0.74,0.28,0.3,0.0,1.0,3.0
3101,42.283982,t,394.0,486.0,141.0,69.0,282.0,252.0,308.0,355.0,8.17,-5.37,-0.6,-22.5,23.5,-76.19,0.06,0.57,0.68,0.68,0.72,0.13,0.56,0.0,1.0,3.0
3102,42.300071,t,396.0,472.0,139.0,69.0,277.0,248.0,309.0,361.0,8.24,-5.27,-0.6,-25.75,20.75,-70.69,0.06,0.57,0.68,0.68,0.2,1.03,0.57,0.0,1.0,3.0
3103,42.314101,t,402.0,476.0,140.0,68.0,276.0,238.0,302.0,362.0,8.37,-5.07,-0.6,-34.94,20.81,-68.81,0.09,0.58,0.68,0.68,-0.14,2.05,-0.02,0.0,1.0,3.0
3104,42.329191,t,405.0,477.0,141.0,69.0,278.0,238.0,298.0,364.0,8.43,-4.96,-0.6,-46.13,23.94,-73.69,0.09,0.58,0.68,0.68,0.0,1.95,0.14,0.0,1.0,3.0
3105,42.344249,t,405.0,473.0,141.0,68.0,275.0,235.0,294.0,365.0,8.56,-4.73,-0.61,-54.19,25.5,-76.37,0.1,0.58,0.68,0.68,0.27,1.37,-0.14,0.0,1.0,3.0
3106,42.359343,t,405.0,468.0,143.0,68.0,274.0,234.0,284.0,368.0,8.63,-4.61,-0.62,-61.19,26.87,-78.19,0.11,0.58,0.68,0.68,0.58,0.81,0.05,0.0,1.0,3.0
3107,42.374524,t,403.0,461.0,145.0,69.0,272.0,241.0,280.0,382.0,8.75,-4.36,-0.65,-72.56,26.19,-79.5,0.14,0.58,0.67,0.67,0.67,-0.16,-0.2,0.0,1.0,3.0
3108,42.389669,t,418.0,469.0,150.0,69.0,266.0,234.0,272.0,372.0,8.82,-4.23,-0.67,-75.87,24.0,-78.81,0.15,0.58,0.67,0.67,0.99,0.04,-0.06,0.0,1.0,3.0
3109,42.40466,t,412.0,473.0,154.0,69.0,266.0,237.0,274.0,374.0,8.93,-3.98,-0.69,-71.19,26.37,-73.94,0.16,0.58,0.66,0.66,1.29,0.17,0.02,0.0,1.0,3.0
3110,42.42067,t,426.0,475.0,158.0,74.0,265.0,232.0,275.0,377.0,8.98,-3.86,-0.69,-65.37,29.94,-72.19,0.16,0.58,0.66,0.66,1.24,0.24,0.16,0.0,1.0,3.0
3111,42.434677,t,416.0,484.0,162.0,78.0,263.0,227.0,276.0,370.0,9.03,-3.74,-0.66,-60.69,40.38,-66.0,0.19,0.58,0.66,0.66,0.13,-0.26,-0.84,0.0,1.0,3.0
3112,42.44974,t,426.0,502.0,165.0,82.0,270.0,223.0,283.0,376.0,9.17,-3.42,-0.6,-62.13,40.88,-62.13,0.2,0.58,0.66,0.66,-0.45,-0.33,-0.8,0.0,1.0,3.0
3113,42.464743,t,429.0,511.0,178.0,81.0,269.0,213.0,277.0,370.0,9.2,-3.32,-0.58,-62.5,39.19,-59.25,0.21,0.58,0.65,0.65,-0.83,-0.23,-0.98,0.0,1.0,3.0
3114,42.479747,t,428.0,508.0,185.0,80.0,275.0,209.0,281.0,375.0,9.24,-3.22,-0.55,-63.81,36.31,-58.63,0.22,0.58,0.65,0.65,-0.95,0.08,-1.19,0.0,1.0,3.0
3115,42.49475,t,435.0,511.0,195.0,78.0,274.0,208.0,281.0,383.0,9.28,-3.11,-0.54,-68.06,29.87,-60.88,0.23,0.58,0.65,0.65,-1.37,-0.03,-0.88,0.0,1.0,3.0
3116,42.50981,t,436.0,511.0,207.0,79.0,265.0,194.0,278.0,394.0,9.38,-2.8,-0.51,-73.81,25.37,-61.06,0.25,0.57,0.64,0.64,-1.34,-0.84,-0.96,0.0,1.0,3.0
3117,42.524867,t,439.0,511.0,214.0,78.0,265.0,186.0,277.0,401.0,9.41,-2.7,-0.51,-74.0,22.94,-60.0,0.26,0.57,0.64,0.64,-1.43,-0.97,-0.97,0.0,1.0,3.0
3118,42.538871,t,444.0,511.0,226.0,77.0,255.0,184.0,278.0,411.0,9.44,-2.59,-0.51,-73.62,14.38,-59.25,0.27,0.57,0.63,0.63,-1.73,-1.33,-0.64,0.0,1.0,3.0
3119,42.554903,t,447.0,508.0,228.0,78.0,250.0,177.0,271.0,416.0,9.49,-2.39,-0.53,-70.62,9.19,-58.13,0.28,0.57,0.63,0.63,-1.14,-1.5,-0.22,0.0,1.0,3.0
3120,42.569907,t,450.0,502.0,229.0,78.0,247.0,165.0,263.0,416.0,9.51,-2.29,-0.55,-68.25,6.87,-56.13,0.29,0.57,0.62,0.62,-0.9,-1.62,-0.32,0.0,1.0,3.0
3121,42.58391,t,447.0,495.0,232.0,78.0,231.0,158.0,260.0,422.0,9.53,-2.2,-0.57,-50.94,6.62,-43.5,0.3,0.57,0.61,0.61,-0.85,-1.4,-0.41,0.0,1.0,3.0
3122,42.598939,t,446.0,487.0,237.0,77.0,212.0,146.0,247.0,408.0,9.58,-1.97,-0.58,-45.31,7.56,-40.0,0.31,0.57,0.61,0.61,-0.78,-1.49,-0.16,0.0,1.0,3.0
3123,42.614943,t,447.0,480.0,236.0,77.0,209.0,139.0,238.0,406.0,9.6,-1.9,-0.58,-41.69,8.44,-37.69,0.31,0.57,0.61,0.61,-0.75,-1.51,0.08,0.0,1.0,3.0
3124,42.628972,t,445.0,479.0,235.0,77.0,205.0,135.0,233.0,408.0,9.61,-1.84,-0.58,-39.5,8.13,-36.06,0.32,0.57,0.61,0.61,-0.65,-1.87,0.08,0.0,1.0,3.0
3125,42.645067,t,462.0,490.0,238.0,78.0,196.0,133.0,226.0,396.0,9.62,-1.78,-0.58,-32.0,4.69,-33.5,0.33,0.57,0.6,0.6,-0.48,-2.11,0.08,0.0,1.0,3.0
3126,42.659158,t,475.0,496.0,247.0,75.0,177.0,134.0,233.0,425.0,9.65,-1.61,-0.59,-21.31,2.5,-29.56,0.33,0.57,0.6,0.6,-0.56,-1.86,0.44,0.0,1.0,3.0
3127,42.674353,t,484.0,506.0,248.0,76.0,165.0,125.0,227.0,411.0,9.66,-1.56,-0.59,-17.37,0.31,-27.25,0.34,0.57,0.6,0.6,-0.49,-1.7,0.6,0.0,1.0,3.0
3128,42.689495,t,491.0,507.0,253.0,77.0,161.0,125.0,234.0,414.0,9.66,-1.52,-0.6,-12.75,-0.37,-26.69,0.34,0.57,0.59,0.59,-0.49,-1.8,0.49,0.0,1.0,3.0
3129,42.704601,t,497.0,502.0,263.0,78.0,159.0,125.0,248.0,422.0,9.68,-1.42,-0.6,-8.94,0.94,-27.5,0.34,0.57,0.59,0.59,-0.3,-2.05,0.39,0.0,1.0,3.0
3130,42.719664,t,496.0,505.0,276.0,78.0,154.0,125.0,267.0,426.0,9.69,-1.38,-0.58,0.06,7.5,-31.19,0.35,0.57,0.59,0.59,-0.36,-2.62,0.06,0.0,1.0,3.0
3131,42.734697,t,489.0,511.0,288.0,78.0,155.0,124.0,283.0,434.0,9.7,-1.27,-0.56,6.31,18.31,-33.25,0.35,0.57,0.59,0.59,-1.27,-3.02,0.18,0.0,1.0,3.0
3132,42.74973,t,499.0,511.0,293.0,80.0,155.0,125.0,284.0,435.0,9.72,-1.16,-0.49,8.56,20.62,-33.63,0.35,0.57,0.59,0.59,-1.32,-3.26,-0.19,0.0,1.0,3.0
3133,42.764733,t,511.0,511.0,294.0,79.0,154.0,127.0,288.0,434.0,9.73,-1.1,-0.45,10.75,21.12,-33.5,0.36,0.57,0.59,0.59,-0.78,-3.36,-0.44,0.0,1.0,3.0
3134,42.779764,t,511.0,511.0,293.0,79.0,156.0,132.0,288.0,427.0,9.74,-1.05,-0.42,12.81,21.75,-32.56,0.36,0.57,0.59,0.59,-0.12,-3.2,-1.25,0.0,1.0,3.0
3135,42.794767,t,503.0,511.0,300.0,80.0,160.0,139.0,293.0,418.0,9.74,-1.0,-0.37,25.5,25.25,-28.44,0.36,0.57,0.59,0.59,-0.6,-3.02,-1.73,0.0,1.0,3.0
3136,42.809799,t,511.0,511.0,304.0,80.0,176.0,154.0,312.0,420.0,9.76,-0.87,-0.25,32.88,14.75,-22.37,0.36,0.58,0.6,0.6,1.64,-3.24,-2.19,0.0,1.0,3.0
3137,42.824854,t,511.0,511.0,294.0,80.0,180.0,156.0,312.0,420.0,9.76,-0.84,-0.22,29.81,15.31,-21.81,0.36,0.58,0.6,0.6,1.77,-3.75,-2.76,0.0,1.0,3.0
3138,42.838885,t,511.0,511.0,306.0,79.0,191.0,162.0,315.0,425.0,9.77,-0.8,-0.18,34.31,19.12,-18.5,0.36,0.58,0.6,0.6,1.1,-3.54,-3.12,0.0,1.0,3.0
3139,42.854915,t,511.0,511.0,309.0,80.0,200.0,164.0,315.0,426.0,9.77,-0.75,-0.12,44.81,10.63,-11.88,0.36,0.58,0.6,0.6,1.67,-1.23,-2.26,0.0,1.0,3.0
3140,42.868946,t,511.0,511.0,304.0,77.0,206.0,161.0,300.0,401.0,9.77,-0.74,-0.1,51.88,4.19,-3.25,0.36,0.58,0.61,0.61,2.39,-0.29,-1.88,0.0,1.0,3.0
3141,42.883979,t,511.0,447.0,282.0,77.0,206.0,160.0,283.0,368.0,9.77,-0.74,-0.08,48.44,2.12,8.63,0.36,0.58,0.61,0.61,3.81,-0.05,-0.12,0.0,1.0,3.0
3142,42.899035,t,505.0,390.0,258.0,74.0,209.0,154.0,267.0,344.0,9.77,-0.78,-0.06,42.56,5.37,14.0,0.35,0.58,0.61,0.61,3.78,-0.09,0.45,0.0,1.0,3.0
3143,42.914138,t,455.0,345.0,228.0,77.0,216.0,151.0,245.0,327.0,9.77,-0.81,-0.03,37.69,11.31,16.81,0.35,0.58,0.61,0.61,4.06,-0.52,0.83,0.0,1.0,3.0
3144,42.929177,t,418.0,315.0,197.0,76.0,218.0,145.0,228.0,300.0,9.76,-0.85,-0.01,36.69,10.44,21.19,0.35,0.58,0.62,0.62,5.67,-2.02,1.98,0.0,1.0,3.0
3145,42.944292,t,388.0,286.0,168.0,78.0,218.0,139.0,220.0,287.0,9.76,-0.9,0.0,14.63,7.56,44.44,0.34,0.58,0.62,0.62,5.88,-5.28,2.56,0.0,1.0,3.0
3146,42.959295,t,339.0,240.0,135.0,80.0,224.0,145.0,207.0,262.0,9.72,-1.22,0.08,-26.5,28.31,85.31,0.34,0.57,0.62,0.62,5.2,-6.79,1.67,0.0,1.0,3.0
3147,42.97437,t,318.0,225.0,132.0,80.0,227.0,154.0,204.0,257.0,9.7,-1.4,0.13,-40.88,33.63,107.75,0.33,0.56,0.63,0.63,4.18,-7.58,-0.38,0.0,1.0,3.0
3148,42.989457,t,314.0,220.0,134.0,78.0,236.0,177.0,210.0,263.0,9.67,-1.62,0.17,-13.31,32.25,129.19,0.33,0.55,0.64,0.64,2.53,-6.88,-3.87,0.0,1.0,3.0
3149,43.004603,t,319.0,216.0,137.0,70.0,246.0,187.0,220.0,272.0,9.58,-2.05,0.3,36.81,41.0,133.5,0.32,0.54,0.64,0.64,1.84,-5.31,-5.21,0.0,1.0,3.0
3150,43.020645,t,346.0,226.0,140.0,69.0,255.0,200.0,241.0,309.0,9.47,-2.46,0.53,132.31,41.44,133.44,0.29,0.53,0.67,0.67,2.56,-2.5,-4.59,0.0,1.0,3.0
3151,43.034649,t,382.0,241.0,150.0,70.0,290.0,198.0,246.0,319.0,9.33,-2.91,0.75,107.37,29.0,150.75,0.27,0.53,0.68,0.68,2.79,1.2,-0.42,0.0,1.0,3.0
3152,43.049681,t,409.0,251.0,166.0,72.0,311.0,190.0,250.0,341.0,9.24,-3.15,0.83,85.12,19.19,157.81,0.26,0.52,0.69,0.69,3.4,1.41,0.64,0.0,1.0,3.0
3153,43.064715,t,415.0,252.0,171.0,72.0,330.0,197.0,249.0,349.0,9.15,-3.4,0.88,77.06,8.44,165.56,0.25,0.52,0.7,0.7,2.49,1.11,1.48,0.0,1.0,3.0
3154,43.079749,t,418.0,260.0,164.0,68.0,326.0,189.0,238.0,319.0,9.05,-3.65,0.94,78.62,3.5,167.87,0.22,0.51,0.71,0.71,0.24,-0.78,1.11,0.0,1.0,3.0
3155,43.094793,t,403.0,266.0,157.0,68.0,331.0,191.0,246.0,309.0,8.83,-4.15,0.98,71.69,-22.62,171.25,0.19,0.5,0.72,0.72,0.68,0.68,0.78,0.0,1.0,3.0
3156,43.109796,t,379.0,278.0,160.0,69.0,362.0,201.0,260.0,303.0,8.57,-4.64,1.0,43.38,-14.94,168.94,0.18,0.49,0.72,0.72,-0.53,1.4,-0.42,0.0,1.0,3.0
3157,43.124855,t,395.0,286.0,155.0,69.0,367.0,205.0,270.0,309.0,8.44,-4.87,1.0,25.56,-12.5,164.12,0.16,0.48,0.72,0.72,-0.91,1.86,-0.72,0.0,1.0,3.0
3158,43.138869,t,410.0,301.0,160.0,70.0,382.0,217.0,278.0,330.0,8.19,-5.3,0.95,-9.88,-23.94,144.81,0.15,0.48,0.73,0.73,-1.42,2.25,-0.37,0.0,1.0,3.0
3159,43.154874,t,411.0,319.0,156.0,69.0,394.0,230.0,283.0,351.0,8.06,-5.51,0.87,-27.37,-38.75,140.94,0.14,0.47,0.72,0.72,0.11,1.78,0.24,0.0,1.0,3.0
3160,43.168877,t,411.0,346.0,145.0,69.0,410.0,249.0,288.0,373.0,7.79,-5.91,0.68,-12.31,-54.25,149.0,0.12,0.47,0.72,0.72,0.85,1.86,0.59,0.0,1.0,3.0
3161,43.184911,t,411.0,357.0,143.0,69.0,417.0,265.0,291.0,373.0,7.63,-6.11,0.61,-2.12,-50.25,152.12,0.11,0.47,0.72,0.72,0.75,1.88,0.11,0.0,1.0,3.0
3162,43.199904,t,406.0,369.0,142.0,69.0,426.0,272.0,293.0,370.0,7.48,-6.31,0.56,7.19,-45.88,153.5,0.08,0.46,0.72,0.72,-0.06,2.2,-0.1,0.0,1.0,3.0
3163,43.214918,t,394.0,378.0,144.0,69.0,450.0,291.0,304.0,359.0,6.97,-6.87,0.5,31.87,-40.13,146.31,0.06,0.45,0.72,0.72,-1.88,3.96,0.41,0.0,1.0,3.0
3164,43.228921,t,388.0,383.0,145.0,69.0,457.0,295.0,306.0,359.0,6.81,-7.03,0.48,32.81,-43.19,137.62,0.05,0.45,0.72,0.72,-2.47,4.52,0.47,0.0,1.0,3.0
3165,43.243925,t,390.0,378.0,144.0,69.0,462.0,303.0,310.0,362.0,6.66,-7.17,0.47,28.94,-46.38,128.56,0.04,0.44,0.72,0.72,-2.55,4.64,0.7,0.0,1.0,3.0
3166,43.258979,t,385.0,378.0,138.0,68.0,466.0,308.0,318.0,359.0,6.51,-7.31,0.43,8.0,-55.38,110.69,0.02,0.44,0.72,0.72,-2.14,4.96,0.17,0.0,1.0,3.0
3167,43.274031,t,382.0,382.0,133.0,68.0,468.0,314.0,339.0,362.0,6.14,-7.64,0.24,-6.5,-60.38,90.75,0.0,-0.44,-0.72,-0.72,-1.39,4.31,-0.4,0.0,1.0,3.0
3168,43.289099,t,383.0,370.0,127.0,69.0,487.0,325.0,362.0,381.0,6.03,-7.72,0.17,-7.44,-60.56,82.56,0.01,-0.44,-0.71,-0.71,-1.19,4.49,-0.01,0.0,1.0,3.0
3169,43.304257,t,378.0,349.0,123.0,68.0,497.0,314.0,352.0,390.0,5.93,-7.8,0.1,-9.5,-59.13,76.06,0.02,-0.44,-0.71,-0.71,-0.93,4.36,-0.04,0.0,1.0,3.0
3170,43.320362,t,377.0,336.0,125.0,69.0,511.0,315.0,366.0,405.0,5.74,-7.94,-0.03,-7.06,-57.94,66.81,0.04,-0.44,-0.7,-0.7,-0.94,4.64,0.14,0.0,1.0,3.0
3171,43.334463,t,374.0,331.0,124.0,68.0,511.0,316.0,362.0,412.0,5.66,-8.0,-0.1,-9.38,-57.44,54.5,0.04,-0.44,-0.7,-0.7,-0.91,4.3,-0.16,0.0,1.0,3.0
3172,43.349555,t,374.0,318.0,124.0,68.0,511.0,314.0,369.0,420.0,5.51,-8.1,-0.24,-10.44,-57.31,48.56,0.05,-0.44,-0.7,-0.7,-0.83,4.08,-0.13,0.0,1.0,3.0
3173,43.364605,t,371.0,298.0,122.0,68.0,511.0,312.0,372.0,434.0,5.39,-8.17,-0.37,-7.69,-58.38,37.56,0.06,-0.44,-0.69,-0.69,-0.81,2.94,0.56,0.0,1.0,3.0
3174,43.379706,t,373.0,276.0,126.0,69.0,511.0,310.0,388.0,463.0,5.34,-8.2,-0.44,-6.0,-59.75,32.0,0.06,-0.45,-0.69,-0.69,-0.68,2.54,0.6,0.0,1.0,3.0
