Sample Rate = 140.98684210526315
time,type,FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,FSR7,FSR8,GravX,GravY,GravZ,GyroX,GyroY,GyroZ,QuatW,QuatX,QuatY,QuatZ,LiAccX,LiAccY,LiAccZ,GyroCal,AccelCal,MagCal

0:00:24.834694,s,30,28,28,27,26,26,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.06,0.05,-0.46,0.02,0.02,0.07,0.04,0.22,3.00,3.00,3.00

0:00:24.839694,t,358,325,97,68,230,188,211,266,9.09,-3.64,0.31,-16.50,-12.19,-54.31,0.69,-0.42,-0.20,-0.20,-1.60,-0.46,-0.67,0.00,1.00,3.00

0:00:24.849722,s,30,28,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.13,0.00,0.05,-0.46,0.02,0.02,0.07,0.03,0.18,3.00,3.00,3.00

0:00:24.854723,t,360,331,100,68,232,191,212,263,9.16,-3.47,0.25,-16.69,-11.88,-54.25,0.69,-0.42,-0.20,-0.20,-1.34,-0.35,-0.58,0.00,1.00,3.00

0:00:24.864753,s,30,28,27,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,-0.13,0.00,0.05,-0.46,0.02,0.02,0.06,0.05,0.20,3.00,3.00,3.00

0:00:24.869754,t,362,334,99,73,231,191,222,258,9.19,-3.39,0.22,-20.06,-12.69,-52.81,0.68,-0.42,-0.21,-0.21,-0.68,-1.39,-0.45,0.00,1.00,3.00

0:00:24.879783,s,30,28,27,26,26,26,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.06,0.04,0.22,3.00,3.00,3.00

0:00:24.884774,t,371,346,102,75,239,200,243,248,9.25,-3.23,0.14,-34.25,-11.88,-49.06,0.68,-0.42,-0.22,-0.22,-1.35,-2.22,-0.74,0.00,1.00,3.00

0:00:24.894848,s,30,29,29,26,26,26,24,26,-1.14,-0.08,-9.73,0.00,-0.06,0.00,0.05,-0.46,0.02,0.02,0.06,0.03,0.18,3.00,3.00,3.00

0:00:24.898849,t,380,360,106,74,236,201,248,235,9.28,-3.16,0.10,-39.63,-10.63,-48.94,0.67,-0.42,-0.22,-0.22,-2.37,-3.06,-0.50,0.00,1.00,3.00

0:00:24.909899,s,30,28,27,27,26,26,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.06,0.04,0.18,3.00,3.00,3.00

0:00:24.914902,t,396,383,111,75,238,198,248,235,9.33,-3.00,0.03,-29.94,-10.94,-48.81,0.67,-0.42,-0.23,-0.23,-2.82,-3.38,-0.05,0.00,1.00,3.00

0:00:24.924892,s,30,28,29,27,26,26,26,26,-1.14,-0.08,-9.73,0.00,-0.06,-0.06,0.05,-0.46,0.02,0.02,0.07,0.03,0.19,3.00,3.00,3.00

0:00:24.928903,t,409,391,122,75,238,202,257,238,9.35,-2.92,0.01,-13.94,-11.00,-46.94,0.67,-0.42,-0.23,-0.23,-3.27,-3.59,0.64,0.00,1.00,3.00

0:00:24.940895,s,30,30,30,30,31,30,29,28,-1.14,-0.08,-9.73,-0.06,-0.06,0.00,0.05,-0.46,0.02,0.02,0.09,0.02,0.19,3.00,3.00,3.00

0:00:24.944907,t,419,434,139,74,246,206,266,252,9.39,-2.79,-0.02,9.81,-11.13,-38.06,0.67,-0.41,-0.23,-0.23,-3.62,-3.56,0.21,0.00,1.00,3.00

0:00:24.954965,s,30,30,31,30,30,28,27,26,-1.14,-0.08,-9.73,0.06,0.00,-0.06,0.05,-0.46,0.02,0.02,0.09,0.03,0.15,3.00,3.00,3.00

0:00:24.958966,t,422,455,150,76,250,209,270,275,9.41,-2.74,-0.03,24.12,-16.44,-22.44,0.67,-0.41,-0.23,-0.23,-3.66,-1.58,-0.10,0.00,1.00,3.00

0:00:24.968968,s,30,30,30,30,30,29,28,27,-1.14,-0.08,-9.73,0.00,0.00,-0.06,0.05,-0.46,0.02,0.02,0.07,0.01,0.18,3.00,3.00,3.00

0:00:24.973969,t,439,484,182,80,255,216,278,293,9.42,-2.71,-0.04,29.25,-24.69,-15.44,0.66,-0.41,-0.23,-0.23,-3.09,-1.02,-0.06,0.00,1.00,3.00

0:00:24.984089,s,30,28,27,27,26,25,26,25,-1.14,-0.08,-9.73,0.06,0.00,-0.06,0.05,-0.46,0.02,0.02,0.07,0.03,0.18,3.00,3.00,3.00

0:00:24.989090,t,500,511,274,79,280,220,329,359,9.44,-2.64,-0.18,29.00,-52.19,-13.13,0.66,-0.41,-0.23,-0.23,2.76,-2.53,-0.65,0.00,1.00,3.00

0:00:24.999172,s,30,28,27,26,26,25,27,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.04,0.18,3.00,3.00,3.00

0:00:25.004173,t,511,511,336,77,316,245,361,394,9.44,-2.61,-0.28,24.56,-68.75,-20.06,0.66,-0.40,-0.23,-0.23,5.17,-3.34,-2.85,0.00,1.00,3.00

0:00:25.014259,s,30,29,28,27,26,26,24,26,-1.14,-0.08,-9.73,0.00,0.00,-0.06,0.05,-0.46,0.02,0.02,0.06,0.01,0.18,3.00,3.00,3.00

0:00:25.019260,t,511,511,370,76,338,246,358,424,9.45,-2.57,-0.38,59.44,-75.69,-26.12,0.66,-0.40,-0.22,-0.22,5.14,-2.26,-0.88,0.00,1.00,3.00

0:00:25.029322,s,30,28,28,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.09,0.02,0.20,3.00,3.00,3.00

0:00:25.034322,t,511,511,378,75,358,250,353,426,9.45,-2.54,-0.49,20.75,-30.00,20.06,0.66,-0.39,-0.21,-0.21,-0.30,-2.42,-0.69,0.00,1.00,3.00

0:00:25.044339,s,30,28,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.06,0.05,-0.46,0.02,0.02,0.08,0.02,0.17,3.00,3.00,3.00

0:00:25.049340,t,511,511,401,74,346,248,370,446,9.42,-2.65,-0.55,5.12,-10.94,45.56,0.66,-0.40,-0.20,-0.20,0.17,0.26,-4.05,0.00,1.00,3.00

0:00:25.059525,s,30,28,28,26,26,25,26,26,-1.14,-0.08,-9.73,-0.06,0.00,0.00,0.05,-0.46,0.02,0.02,0.08,0.03,0.19,3.00,3.00,3.00

0:00:25.064522,t,511,511,429,74,351,251,385,457,9.39,-2.75,-0.56,25.31,-12.56,63.44,0.66,-0.40,-0.20,-0.20,3.42,4.59,1.19,0.00,1.00,3.00

0:00:25.074590,s,29,29,28,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,-0.13,-0.13,0.05,-0.46,0.02,0.02,0.07,0.02,0.21,3.00,3.00,3.00

0:00:25.079589,t,511,511,444,76,375,268,406,482,9.36,-2.85,-0.59,15.00,-21.75,63.19,0.66,-0.40,-0.19,-0.19,6.08,3.13,1.49,0.00,1.00,3.00

0:00:25.089596,s,30,28,27,26,26,25,24,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.08,0.01,0.23,3.00,3.00,3.00

0:00:25.094592,t,511,511,445,72,369,260,397,469,9.33,-2.94,-0.64,-8.63,-30.94,51.13,0.66,-0.41,-0.19,-0.19,7.20,0.67,-1.18,0.00,1.00,3.00

0:00:25.104642,s,30,28,28,27,26,26,26,26,-1.14,-0.08,-9.73,0.06,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.01,0.18,3.00,3.00,3.00

0:00:25.109652,t,511,511,402,72,399,270,407,511,9.29,-3.06,-0.66,-40.06,15.44,21.62,0.66,-0.41,-0.19,-0.19,4.81,-1.53,-1.27,0.00,1.00,3.00

0:00:25.119644,s,30,28,28,26,26,25,26,26,-1.14,-0.08,-9.73,-0.19,0.06,-0.06,0.05,-0.46,0.02,0.02,0.08,0.03,0.18,3.00,3.00,3.00

0:00:25.124655,t,511,511,376,71,403,259,376,491,9.28,-3.09,-0.66,-30.00,10.88,25.25,0.66,-0.42,-0.19,-0.19,5.05,-0.86,-1.78,0.00,1.00,3.00

0:00:25.134654,s,29,28,28,26,25,25,26,25,-1.14,-0.08,-9.73,0.00,0.06,0.00,0.05,-0.46,0.02,0.02,0.08,0.01,0.18,3.00,3.00,3.00

0:00:25.139659,t,511,511,374,72,414,261,375,487,9.26,-3.13,-0.66,-13.50,6.50,24.06,0.66,-0.42,-0.19,-0.19,5.48,-0.32,-2.08,0.00,1.00,3.00

0:00:25.149655,s,30,28,27,26,25,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.01,0.17,3.00,3.00,3.00

0:00:25.154662,t,511,511,375,72,400,261,381,463,9.25,-3.18,-0.62,18.50,6.56,12.44,0.66,-0.42,-0.19,-0.19,4.31,2.41,-0.58,0.00,1.00,3.00

0:00:25.164657,s,29,28,28,26,26,25,25,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.06,0.00,0.17,3.00,3.00,3.00

0:00:25.169666,t,511,511,376,69,386,261,379,444,9.25,-3.19,-0.60,23.19,9.69,-1.50,0.66,-0.42,-0.19,-0.19,4.00,2.64,-1.21,0.00,1.00,3.00

0:00:25.179697,s,30,28,27,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.01,0.20,3.00,3.00,3.00

0:00:25.184698,t,511,511,372,68,378,260,377,436,9.25,-3.18,-0.55,18.75,9.94,-9.25,0.66,-0.41,-0.19,-0.19,3.62,2.51,-1.38,0.00,1.00,3.00

0:00:25.194700,s,30,28,27,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,-0.06,0.00,0.05,-0.46,0.02,0.02,0.08,0.04,0.20,3.00,3.00,3.00

0:00:25.199702,t,511,511,365,69,374,264,372,437,9.28,-3.11,-0.52,6.31,3.44,-26.75,0.66,-0.41,-0.19,-0.19,2.60,1.89,-1.22,0.00,1.00,3.00

0:00:25.209744,s,30,28,27,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.09,0.02,0.19,3.00,3.00,3.00

0:00:25.214746,t,511,511,360,69,367,266,369,437,9.30,-3.06,-0.52,2.31,-1.69,-33.38,0.66,-0.41,-0.19,-0.19,1.66,1.15,-0.79,0.00,1.00,3.00

0:00:25.224787,s,30,28,26,26,26,25,25,26,-1.14,-0.08,-9.73,0.06,-0.06,0.00,0.05,-0.46,0.02,0.02,0.06,0.00,0.21,3.00,3.00,3.00

0:00:25.228788,t,511,511,354,68,361,262,370,436,9.32,-3.00,-0.53,1.37,-6.87,-38.31,0.66,-0.40,-0.19,-0.19,1.48,0.61,-1.02,0.00,1.00,3.00

0:00:25.240817,s,30,28,27,26,26,26,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.06,0.05,-0.46,0.02,0.02,0.07,0.06,0.17,3.00,3.00,3.00

0:00:25.244807,t,511,511,362,69,366,262,373,432,9.36,-2.86,-0.54,17.81,-7.31,-43.38,0.66,-0.40,-0.20,-0.20,0.80,0.15,-0.90,0.00,1.00,3.00

0:00:25.254881,s,29,28,28,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.05,0.02,0.15,3.00,3.00,3.00

0:00:25.258882,t,499,511,364,72,369,266,380,426,9.40,-2.72,-0.53,35.19,-4.31,-45.31,0.66,-0.39,-0.20,-0.20,-0.11,-0.46,-0.70,0.00,1.00,3.00

0:00:25.269873,s,30,29,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.09,0.03,0.21,3.00,3.00,3.00

0:00:25.274886,t,511,511,361,72,366,260,375,432,9.42,-2.65,-0.51,43.00,-3.00,-44.88,0.66,-0.39,-0.20,-0.20,-0.41,-0.58,-0.50,0.00,1.00,3.00

0:00:25.284940,s,30,30,30,30,30,29,29,26,-1.14,-0.08,-9.73,-0.06,-0.06,0.00,0.05,-0.46,0.02,0.02,0.08,0.05,0.21,3.00,3.00,3.00

0:00:25.288942,t,511,511,361,72,366,262,376,439,9.44,-2.59,-0.49,47.00,0.81,-43.56,0.66,-0.38,-0.20,-0.20,-0.80,-0.77,-0.23,0.00,1.00,3.00

0:00:25.299072,s,29,29,28,26,26,26,25,25,-1.14,-0.08,-9.73,0.00,0.06,0.00,0.05,-0.46,0.02,0.02,0.08,0.02,0.18,3.00,3.00,3.00

0:00:25.304073,t,511,511,363,72,372,264,370,450,9.49,-2.42,-0.40,51.88,7.31,-32.81,0.66,-0.37,-0.20,-0.20,-2.67,-1.07,0.05,0.00,1.00,3.00

0:00:25.315206,s,30,28,28,26,26,26,26,26,-1.14,-0.08,-9.73,0.00,0.00,0.06,0.05,-0.46,0.02,0.02,0.06,0.02,0.18,3.00,3.00,3.00

0:00:25.319211,t,511,511,366,73,381,266,369,446,9.50,-2.37,-0.36,51.31,8.25,-27.62,0.67,-0.36,-0.20,-0.20,-3.13,-1.01,0.25,0.00,1.00,3.00

0:00:25.329322,s,30,28,28,26,26,25,25,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.06,0.03,0.21,3.00,3.00,3.00

0:00:25.334325,t,511,511,367,72,382,268,370,445,9.51,-2.34,-0.32,48.38,10.81,-22.87,0.67,-0.36,-0.19,-0.19,-3.96,-0.08,0.59,0.00,1.00,3.00

0:00:25.344439,s,29,27,28,25,25,25,25,25,-1.14,-0.08,-9.73,0.00,0.00,-0.13,0.05,-0.46,0.02,0.02,0.07,0.03,0.21,3.00,3.00,3.00

0:00:25.349461,t,511,511,371,72,388,266,368,443,9.52,-2.31,-0.28,42.25,14.00,-19.12,0.67,-0.35,-0.19,-0.19,-4.76,1.28,0.11,0.00,1.00,3.00

0:00:25.359555,s,30,28,27,27,26,25,25,26,-1.14,-0.08,-9.73,0.00,-0.06,0.06,0.05,-0.46,0.02,0.02,0.07,0.01,0.19,3.00,3.00,3.00

0:00:25.364586,t,511,511,374,73,392,266,373,435,9.53,-2.26,-0.19,20.19,18.12,-16.00,0.67,-0.35,-0.19,-0.19,-4.97,1.06,-0.70,0.00,1.00,3.00

0:00:25.374631,s,30,28,27,26,25,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.09,0.02,0.22,3.00,3.00,3.00

0:00:25.379630,t,511,511,373,73,406,265,372,436,9.55,-2.21,-0.13,6.87,14.19,-18.75,0.67,-0.35,-0.19,-0.19,-4.63,-0.05,-1.22,0.00,1.00,3.00

0:00:25.389693,s,30,30,30,30,30,29,28,27,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.02,0.19,3.00,3.00,3.00

0:00:25.394690,t,511,511,372,75,415,265,365,438,9.56,-2.17,-0.12,-0.56,7.25,-20.50,0.67,-0.34,-0.20,-0.20,-4.07,-1.19,-1.28,0.00,1.00,3.00

0:00:25.404748,s,30,28,28,26,25,25,25,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.06,0.01,0.19,3.00,3.00,3.00

0:00:25.409749,t,511,511,364,78,419,267,358,436,9.56,-2.14,-0.13,-4.56,-5.19,-16.56,0.67,-0.34,-0.20,-0.20,-2.97,-2.71,-1.16,0.00,1.00,3.00

0:00:25.419751,s,30,30,30,30,30,30,29,30,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.02,0.20,3.00,3.00,3.00

0:00:25.424752,t,511,511,351,81,426,275,365,454,9.57,-2.09,-0.14,-7.31,-6.44,-12.25,0.67,-0.34,-0.20,-0.20,-3.01,-2.35,-0.97,0.00,1.00,3.00

0:00:25.434755,s,30,27,27,26,26,25,25,25,-1.14,-0.08,-9.73,0.00,0.06,-0.13,0.05,-0.46,0.02,0.02,0.07,0.04,0.20,3.00,3.00,3.00

0:00:25.439756,t,511,511,346,81,431,274,376,475,9.58,-2.08,-0.16,-13.06,-1.31,-1.19,0.67,-0.34,-0.20,-0.20,-2.64,-1.46,-1.07,0.00,1.00,3.00

0:00:25.449815,s,30,28,28,26,25,25,26,25,-1.14,-0.08,-9.73,0.00,0.13,-0.13,0.05,-0.46,0.02,0.02,0.08,0.03,0.18,3.00,3.00,3.00

0:00:25.454818,t,511,511,342,80,453,272,366,469,9.58,-2.08,-0.16,-16.87,3.62,4.69,0.67,-0.35,-0.20,-0.20,-2.37,-2.29,-1.49,0.00,1.00,3.00

0:00:25.464881,s,30,29,28,26,26,25,27,26,-1.14,-0.08,-9.73,0.00,0.13,0.00,0.05,-0.46,0.02,0.02,0.08,0.03,0.20,3.00,3.00,3.00

0:00:25.468881,t,511,511,310,77,462,265,333,443,9.57,-2.13,-0.15,-13.25,8.50,17.69,0.67,-0.35,-0.20,-0.20,-1.57,-3.99,-0.95,0.00,1.00,3.00

0:00:25.479883,s,29,28,27,27,26,25,26,25,-1.14,-0.08,-9.73,0.06,0.00,-0.06,0.05,-0.46,0.02,0.02,0.08,0.02,0.21,3.00,3.00,3.00

0:00:25.484884,t,511,511,296,76,459,268,327,456,9.56,-2.17,-0.14,-13.13,9.63,26.81,0.67,-0.35,-0.20,-0.20,-0.52,-5.44,-0.31,0.00,1.00,3.00

0:00:25.494936,s,30,30,30,30,30,28,28,26,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.05,0.02,0.18,3.00,3.00,3.00

0:00:25.498933,t,511,511,280,78,474,271,319,460,9.52,-2.32,-0.08,-8.38,25.75,49.56,0.68,-0.36,-0.20,-0.20,-0.55,-4.81,-0.31,0.00,1.00,3.00

0:00:25.508975,s,29,27,26,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.06,0.04,0.17,3.00,3.00,3.00

0:00:25.514981,t,511,511,254,78,476,264,305,469,9.47,-2.54,0.03,-13.81,39.25,75.19,0.68,-0.36,-0.19,-0.19,-0.67,-4.91,1.52,0.00,1.00,3.00

0:00:25.524978,s,29,28,26,26,26,25,26,25,-1.14,-0.08,-9.73,0.13,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.02,0.20,3.00,3.00,3.00

0:00:25.528979,t,511,511,208,75,470,263,294,454,9.42,-2.69,0.09,-23.19,46.19,91.87,0.68,-0.37,-0.19,-0.19,-0.26,-4.63,1.62,0.00,1.00,3.00

0:00:25.539048,s,30,30,29,28,27,26,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.08,0.02,0.21,3.00,3.00,3.00

0:00:25.544049,t,511,511,180,75,459,257,273,428,9.37,-2.87,0.16,-38.00,52.31,109.50,0.69,-0.38,-0.19,-0.19,2.61,-4.11,1.94,0.00,1.00,3.00

0:00:25.554070,s,29,29,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,-0.13,0.00,0.05,-0.46,0.02,0.02,0.07,0.03,0.17,3.00,3.00,3.00

0:00:25.559071,t,508,511,154,77,441,257,263,406,9.30,-3.07,0.22,-62.56,48.44,140.87,0.69,-0.39,-0.18,-0.18,4.16,-3.79,2.37,0.00,1.00,3.00

0:00:25.569158,s,30,27,27,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.05,0.18,3.00,3.00,3.00

0:00:25.574159,t,416,440,133,80,349,232,230,331,9.03,-3.80,0.29,-79.56,36.69,161.25,0.70,-0.41,-0.17,-0.17,7.34,-3.62,0.84,0.00,1.00,3.00

0:00:25.584212,s,29,28,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,-0.06,0.05,-0.46,0.02,0.02,0.08,0.01,0.22,3.00,3.00,3.00

0:00:25.589239,t,370,394,123,79,326,220,222,308,8.91,-4.07,0.28,-75.62,24.87,174.25,0.70,-0.43,-0.16,-0.16,7.70,-1.94,-0.34,0.00,1.00,3.00

0:00:25.599321,s,30,28,27,26,26,25,25,25,-1.14,-0.08,-9.73,0.00,0.06,0.00,0.05,-0.46,0.02,0.02,0.07,0.03,0.19,3.00,3.00,3.00

0:00:25.604387,t,326,356,122,79,306,206,212,288,8.77,-4.36,0.25,-63.13,12.38,185.69,0.70,-0.44,-0.16,-0.16,8.03,-0.38,-1.04,0.00,1.00,3.00

0:00:25.614433,s,29,29,27,26,25,25,25,25,-1.14,-0.08,-9.73,0.00,0.13,0.00,0.05,-0.46,0.02,0.02,0.09,0.04,0.19,3.00,3.00,3.00

0:00:25.619434,t,304,338,127,80,290,197,211,282,8.62,-4.65,0.21,-55.44,0.69,199.12,0.70,-0.47,-0.13,-0.13,6.86,2.60,-0.87,0.00,1.00,3.00

0:00:25.629505,s,29,28,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,-0.06,0.00,0.05,-0.46,0.02,0.02,0.06,0.01,0.18,3.00,3.00,3.00

0:00:25.634566,t,288,319,127,80,282,202,221,272,8.46,-5.50,0.12,-43.00,15.00,190.50,0.70,-0.49,-0.12,-0.12,6.39,2.89,-1.79,0.00,1.00,3.00

0:00:25.644601,s,30,30,30,30,30,28,29,27,-1.14,-0.08,-9.73,0.00,0.00,-0.13,0.05,-0.46,0.02,0.02,0.09,0.02,0.19,3.00,3.00,3.00

0:00:25.649602,t,284,284,122,69,272,213,250,267,7.94,-5.74,0.11,-45.00,18.69,174.19,0.70,-0.50,-0.11,-0.11,6.16,2.48,-2.07,0.00,1.00,3.00

0:00:25.659626,s,30,28,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.06,-0.06,0.05,-0.46,0.02,0.02,0.08,0.01,0.18,3.00,3.00,3.00

0:00:25.664615,t,293,280,119,68,272,210,245,264,7.78,-5.95,0.08,-43.75,9.94,153.00,0.70,-0.50,-0.10,-0.10,4.29,1.45,-3.45,0.00,1.00,3.00

0:00:25.674629,s,30,30,29,29,28,26,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.04,0.19,3.00,3.00,3.00

0:00:25.679629,t,341,291,122,68,301,222,254,290,7.53,-6.27,-0.02,-28.19,-19.69,110.37,0.70,-0.52,-0.08,-0.08,3.76,0.54,-1.65,0.00,1.00,3.00

0:00:25.689631,s,29,28,28,27,26,25,26,26,-1.14,-0.08,-9.73,0.00,0.06,0.00,0.05,-0.46,0.02,0.02,0.07,0.03,0.23,3.00,3.00,3.00

0:00:25.694623,t,341,291,122,68,301,222,254,290,7.53,-6.27,-0.02,-28.19,-19.69,110.37,0.70,-0.52,-0.08,-0.08,3.59,0.49,1.10,0.00,1.00,3.00

0:00:25.704635,s,30,28,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.06,-0.13,0.00,0.05,-0.46,0.02,0.02,0.07,0.03,0.16,3.00,3.00,3.00

0:00:25.709635,t,370,279,111,69,337,242,258,327,7.25,-6.60,-0.11,29.12,-24.75,70.75,0.70,-0.53,-0.07,-0.07,3.36,1.21,1.76,0.00,1.00,3.00

0:00:25.719692,s,30,30,30,30,31,30,29,27,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.01,0.16,3.00,3.00,3.00

0:00:25.724691,t,374,271,111,68,347,236,251,319,7.18,-6.67,-0.07,49.38,-13.56,56.25,0.70,-0.53,-0.06,-0.06,2.89,2.16,2.22,0.00,1.00,3.00

0:00:25.734694,s,30,29,27,26,26,25,26,26,-1.14,-0.08,-9.73,0.00,-0.19,0.00,0.05,-0.46,0.02,0.02,0.08,0.02,0.19,3.00,3.00,3.00

0:00:25.739695,t,376,271,116,69,348,234,242,319,7.13,-6.72,0.00,60.81,-0.62,45.06,0.70,-0.53,-0.05,-0.05,-0.11,3.47,1.87,0.00,1.00,3.00

0:00:25.749687,s,29,28,27,26,26,25,25,25,-1.14,-0.08,-9.73,0.06,0.00,0.06,0.05,-0.46,0.02,0.02,0.06,0.03,0.20,3.00,3.00,3.00

0:00:25.754698,t,357,284,129,68,340,230,224,297,7.05,-6.80,0.36,103.69,22.75,10.56,0.72,-0.51,-0.05,-0.05,-0.70,3.83,1.74,0.00,1.00,3.00

0:00:25.764701,s,29,27,28,26,26,25,25,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.03,0.18,3.00,3.00,3.00

0:00:25.769704,t,340,288,126,70,330,228,221,290,7.05,-6.79,0.52,109.12,24.00,-1.81,0.72,-0.51,-0.04,-0.04,-2.42,4.50,1.52,0.00,1.00,3.00

0:00:25.779693,s,30,28,27,26,25,25,25,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.02,0.18,3.00,3.00,3.00

0:00:25.784705,t,339,291,122,69,319,226,216,286,7.06,-6.76,0.67,102.31,22.31,-15.19,0.73,-0.50,-0.04,-0.04,-2.53,4.57,1.07,0.00,1.00,3.00

0:00:25.794737,s,29,28,26,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.06,0.00,0.05,-0.46,0.02,0.02,0.07,0.03,0.20,3.00,3.00,3.00

0:00:25.799739,t,315,270,107,69,302,212,202,279,7.14,-6.65,0.89,65.31,19.12,-40.63,0.74,-0.48,-0.04,-0.04,-3.26,5.59,-0.15,0.00,1.00,3.00

0:00:25.809766,s,30,28,26,26,26,25,25,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.07,0.06,0.18,3.00,3.00,3.00

0:00:25.814767,t,304,260,112,72,290,204,197,273,7.19,-6.58,0.96,20.06,11.75,-63.38,0.74,-0.48,-0.05,-0.05,-3.16,5.50,-0.32,0.00,1.00,3.00

0:00:25.824769,s,30,27,27,26,26,26,26,26,-1.14,-0.08,-9.73,0.00,0.06,0.00,0.05,-0.46,0.02,0.02,0.07,0.01,0.18,3.00,3.00,3.00

0:00:25.829771,t,290,244,115,70,286,202,200,271,7.35,-6.41,1.01,0.00,7.75,-75.75,0.74,-0.47,-0.05,-0.05,-2.98,5.26,-0.08,0.00,1.00,3.00

0:00:25.840798,s,30,28,28,26,26,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,-0.06,0.05,-0.46,0.02,0.02,0.08,0.01,0.20,3.00,3.00,3.00

0:00:25.844789,t,282,228,109,70,272,197,200,265,7.44,-6.30,1.00,-28.50,2.94,-96.56,0.74,-0.47,-0.07,-0.07,-2.16,3.77,0.80,0.00,1.00,3.00

0:00:25.854832,s,29,27,26,26,25,25,26,25,-1.14,-0.08,-9.73,0.00,0.00,0.00,0.05,-0.46,0.02,0.02,0.08,0.04,0.18,3.00,3.00,3.00

0:00:25.859833,t,280,210,107,68,247,176,187,248,7.65,-6.05,0.92,-45.56,2.06,-101.81,0.74,-0.47,-0.07,-0.07,-1.93,2.83,0.39,0.00,1.00,3.00

0:00:25.869861,s,30,28,28,26,27,25,26,25,-1.14,-0.08,-9.73,0.00,0.06,0.00,0.05,-0.46,0.02,0.02,0.07,0.03,0.18,3.00,3.00,3.00

0:00:25.874864,t,280,206,106,69,240,174,186,240,7.76,-5.92,0.87,-59.25,2.62,-103.56,0.73,-0.47,-0.08,-0.08,-1.73,1.74,-0.04,0.00,1.00,3.00

0:00:25.884896,s,30,28,27,26,26,25,25,25,-1.14,-0.08,-9.73,0.06,0.00,0.06,0.05,-0.46,0.02,0.02,0.08,0.01,0.20,3.00,3.00,3.00

